num,pair,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,param,Year,Session,Date
1,Switchgrass - Maize-Soybean,-0.570084113772844,0.00202481972088599,0.240908799280555,-1.03518758365362,-0.733785708344699,-0.573518555582343,-0.411465105073236,-0.0929982151112409,14155.7408072168,0.999978058134315,b_depth,2012,1,2012-05-21
2,Miscanthus - Maize-Soybean,-0.0379128164608034,0.00210871335266511,0.241398084638351,-0.503526031811824,-0.201724202740559,-0.0414293262572316,0.119995494622391,0.451709458406116,13104.8647659351,1.00030392606941,b_depth,2012,1,2012-05-21
3,Prairie - Maize-Soybean,-0.672877028921879,0.00155827039716699,0.220372712951807,-1.09726123933771,-0.820505730669124,-0.675857242497394,-0.528349332693946,-0.230594443528683,20000,0.999794759188623,b_depth,2012,1,2012-05-21
1,Switchgrass - Maize-Soybean,1.79058583340679,0.00973967602015791,0.991561751118019,0.695816984680207,1.15062800412943,1.53641716326906,2.13019431483385,4.36929535673499,10364.5514084464,1.00008884216261,crop_tot,2012,1,2012-05-21
2,Miscanthus - Maize-Soybean,0.284297300344181,0.00167119836794804,0.132475314940263,0.0978634688033273,0.196161381010132,0.261800162623982,0.346687476242393,0.600982731767188,6283.67790750224,1.00026073371296,crop_tot,2012,1,2012-05-21
3,Prairie - Maize-Soybean,1.68028195968841,0.00971429790689382,0.924866280011705,0.65195498510716,1.08333516743947,1.44869701411661,2.00232794055703,4.11107056774834,9064.31638113233,0.999969529780385,crop_tot,2012,1,2012-05-21
1,Switchgrass - Maize-Soybean,1.58990364531513,0.00448754167433875,0.247734487110117,1.13898744276782,1.41629588304825,1.58002322842696,1.74943076853773,2.10417367543464,3047.58584894642,1.00127856258255,intercept,2012,2,2012-06-06
2,Miscanthus - Maize-Soybean,0.916552695424539,0.00340699439750072,0.214351777363799,0.523141741875912,0.768819093210288,0.907679650623963,1.05651088868581,1.35462395707158,3958.32399563567,1.00060669533113,intercept,2012,2,2012-06-06
3,Prairie - Maize-Soybean,1.25385559467679,0.00390319033803388,0.21825459354384,0.854264674469788,1.10334111144019,1.24510358096005,1.39573842605544,1.70448919110415,3126.70800695869,1.00130106449695,intercept,2012,2,2012-06-06
1,Switchgrass - Maize-Soybean,-0.0508639788107458,0.00322383321909725,0.281417505084903,-0.578179600727802,-0.243056813907385,-0.0601183683483086,0.132103699672056,0.528377253495838,7620.03708316858,1.00026319337569,b_depth,2012,2,2012-06-06
2,Miscanthus - Maize-Soybean,0.818509368511613,0.00383731646562429,0.29037994738594,0.26880754606282,0.620340978020285,0.815499604007731,1.01189405235769,1.40563586271648,5726.35159651556,1.00044392362118,b_depth,2012,2,2012-06-06
3,Prairie - Maize-Soybean,0.282110717233651,0.00276701323309814,0.253065887686097,-0.194207736201986,0.108577140132344,0.274144599503798,0.446333787793821,0.7957197398821,8364.59163876966,1.00011379375842,b_depth,2012,2,2012-06-06
1,Switchgrass - Maize-Soybean,3.38313498210945,0.0248592715709518,2.6545831106655,0.611409251635594,1.75757273065146,2.6871917369944,4.17060313467982,10.3796976744971,11402.9141961466,1.00022471260857,crop_tot,2012,2,2012-06-06
2,Miscanthus - Maize-Soybean,-0.164082580234462,0.0052544938498919,0.439292144524907,-1.16573986930503,-0.300540208531326,-0.0881214198197935,0.067745470166591,0.396734622739804,6989.48373109866,1.00069682809796,crop_tot,2012,2,2012-06-06
3,Prairie - Maize-Soybean,0.714648430738536,0.00703129800830031,0.700054349611497,-0.428685922504093,0.353808015061099,0.638319852415549,1.00196217853577,2.2843530673004,9912.71240993167,0.999941080235296,crop_tot,2012,2,2012-06-06
1,Switchgrass - Maize-Soybean,0.745864347289979,0.00274022829412106,0.204923467819506,0.362749622414169,0.604639845097585,0.739585040373512,0.879830061230263,1.16874532686329,5592.55032255893,1.00059887917322,intercept,2012,3,2012-06-20
2,Miscanthus - Maize-Soybean,0.136950649444039,0.00253735007229247,0.190903487389504,-0.236962966086059,0.0095685319688894,0.135887997336283,0.263214176768572,0.517356625173018,5660.65835631625,1.00080735326103,intercept,2012,3,2012-06-20
3,Prairie - Maize-Soybean,0.448408974692248,0.00235183211318769,0.182587198103215,0.0999093853556204,0.324378411053335,0.444254578385877,0.570055160701951,0.816868022458776,6027.37227465521,1.00079846660887,intercept,2012,3,2012-06-20
1,Switchgrass - Maize-Soybean,0.987980036523647,0.00361881614741575,0.30916003100782,0.40811647389897,0.774245586511801,0.9784385037962,1.18938156726257,1.6211924347083,7298.50055468049,1.00037223028668,b_depth,2012,3,2012-06-20
2,Miscanthus - Maize-Soybean,1.54204448515702,0.00392039879818881,0.30276476774486,0.963542851112121,1.33300184780173,1.53766164418937,1.74296181399664,2.15097980502374,5964.17223230936,1.00032402661955,b_depth,2012,3,2012-06-20
3,Prairie - Maize-Soybean,1.00872310061931,0.00353656007280972,0.270998495877938,0.499992671370478,0.821721357505235,1.00105723311424,1.18551100330112,1.56228140909206,5871.80577608682,1.00033963481287,b_depth,2012,3,2012-06-20
1,Switchgrass - Maize-Soybean,-7.4689823827404,0.114868220606964,9.24686279496085,-30.3983287293664,-9.13472776107088,-4.89104643239412,-2.45191690312728,-0.171344390257735,6480.20940408473,1.00033245871025,crop_tot,2012,3,2012-06-20
2,Miscanthus - Maize-Soybean,-8.59543419085972,0.117631504833446,9.27487832760485,-31.6434801683847,-10.2847865073517,-5.98614404319974,-3.5320790620228,-1.38008722794801,6216.83207000194,1.00033242075207,crop_tot,2012,3,2012-06-20
3,Prairie - Maize-Soybean,-7.98409981649464,0.117088004328953,9.26738395504075,-31.0348534023093,-9.67314609191513,-5.3605289764491,-2.91813006429628,-0.763486482691262,6264.54459818447,1.0003141807834,crop_tot,2012,3,2012-06-20
1,Switchgrass - Maize-Soybean,0.460687163291958,0.00294858524584913,0.25599090491492,-0.0401178049001909,0.289244747525231,0.458917286237891,0.629374860933697,0.964525092779019,7537.40228471424,1.00031011239011,intercept,2012,4,2012-08-05
2,Miscanthus - Maize-Soybean,-0.748941001823238,0.00293995180626769,0.246657577000102,-1.23263746490971,-0.913429465569305,-0.748265699656299,-0.583067240764003,-0.263653833376066,7038.96003629226,1.00163145573618,intercept,2012,4,2012-08-05
3,Prairie - Maize-Soybean,-0.241663244401731,0.00272317253531846,0.229402725754821,-0.690617122578594,-0.392336600523314,-0.241117214768801,-0.0881405113945433,0.207730050812732,7096.54287658415,1.00000381381268,intercept,2012,4,2012-08-05
1,Switchgrass - Maize-Soybean,-1.2823681621686,0.00414547166583293,0.430468819486714,-2.09590622589904,-1.57660057122265,-1.2848165220774,-0.993501254258395,-0.430179329551633,10782.8979840745,1.00001249891977,b_depth,2012,4,2012-08-05
2,Miscanthus - Maize-Soybean,-0.538220918958289,0.0040681075353075,0.411773914269809,-1.35793792277589,-0.814144832467116,-0.533606855753203,-0.261421664460296,0.25236751463362,10245.491860796,1.00037343222917,b_depth,2012,4,2012-08-05
3,Prairie - Maize-Soybean,-0.60069858718458,0.00317435872655791,0.352623789908514,-1.27132638463563,-0.840386128366843,-0.605889948673068,-0.367523236217291,0.104137061221087,12339.8877771526,1.00007572736125,b_depth,2012,4,2012-08-05
1,Switchgrass - Maize-Soybean,3.26400276755185,0.0489523367402359,5.71446551068234,0.270154300748675,1.09118071813689,1.95917571621386,3.67104338867283,13.6332031433552,13627.129291283,1.00040118187163,crop_tot,2012,4,2012-08-05
2,Miscanthus - Maize-Soybean,-0.368729146169688,0.00267584828285467,0.248901218039515,-0.795704351414643,-0.500631858396167,-0.377831131701805,-0.255505469792963,0.119483841263536,8652.29009520899,1.00082293843864,crop_tot,2012,4,2012-08-05
3,Prairie - Maize-Soybean,-0.0857998801441141,0.00248008312413,0.229131252785988,-0.527120680775608,-0.221910138882245,-0.0883415229463828,0.0458407166263128,0.373588927531188,8535.64186654358,0.999981104577177,crop_tot,2012,4,2012-08-05
1,Switchgrass - Maize-Soybean,0.393411727067199,0.00347931558391932,0.291114051869111,-0.176649046943412,0.202295473064668,0.392542470324311,0.587803763552811,0.966452581545817,7000.65528713349,1.00082520107281,intercept,2012,5,2012-08-30
2,Miscanthus - Maize-Soybean,-0.726214509801273,0.00294781516614056,0.247005793589516,-1.21953837823233,-0.890785433289013,-0.72425490665643,-0.561151801981588,-0.24084154040853,7021.23941124419,1.00069457022281,intercept,2012,5,2012-08-30
3,Prairie - Maize-Soybean,-0.384503419869209,0.003666005081837,0.287735893248317,-0.955449907237303,-0.575431513360796,-0.38351365853111,-0.190816575308813,0.172393521599341,6160.30133214536,1.00076254851743,intercept,2012,5,2012-08-30
1,Switchgrass - Maize-Soybean,-0.719903121423849,0.00305552199508647,0.385407584329947,-1.48422521392311,-0.975393889926142,-0.714809567698532,-0.454613349578833,0.0185041634812756,15909.9818748118,1.00008025127754,b_depth,2012,5,2012-08-30
2,Miscanthus - Maize-Soybean,-0.746913074457979,0.00268242112252402,0.321566585446467,-1.40119207364237,-0.957247230830026,-0.740570215553094,-0.526079689760724,-0.135624113836146,14371.0303880515,1.00014970507862,b_depth,2012,5,2012-08-30
3,Prairie - Maize-Soybean,-1.06327401405612,0.00221660799473301,0.313475708861606,-1.68155882256175,-1.27416878961511,-1.06120429423466,-0.848796814588859,-0.452040751423894,20000,1.00005125959942,b_depth,2012,5,2012-08-30
1,Switchgrass - Maize-Soybean,0.682197037877874,0.00745959129295855,0.816903741519792,-0.0638880738251259,0.277995871155873,0.517082022218164,0.856372383356679,2.43932967296975,11992.5545790774,0.999927533708417,crop_tot,2012,5,2012-08-30
2,Miscanthus - Maize-Soybean,-0.23786866334654,0.00200817148774234,0.189706486631549,-0.55514699109353,-0.34893280144405,-0.251274179674313,-0.145700054483613,0.163275093409739,8924.06590026974,1.00043161253209,crop_tot,2012,5,2012-08-30
3,Prairie - Maize-Soybean,0.155045147912069,0.00408392675482896,0.428438539660574,-0.364459207161829,-0.0992361722783476,0.0653932200034761,0.299354436845797,1.20022172211259,11005.7887330538,1.00013656542815,crop_tot,2012,5,2012-08-30
1,Miscanthus - Switchgrass,-1.1175353436357,0.00334099717639505,0.288596917611578,-1.68595269199421,-1.30916450852473,-1.11505064300847,-0.925161248872449,-0.552656789676144,7461.58617893962,1.00031833139978,intercept,2012,6,2012-10-24
2,Prairie - Switchgrass,-0.813048576542765,0.00342726787685572,0.27684276668416,-1.35941009085179,-0.997388475647985,-0.81007326738047,-0.625440543014655,-0.276666429083882,6524.84592329805,1.00058696724561,intercept,2012,6,2012-10-24
1,Miscanthus - Switchgrass,0.327178123239039,0.00336336262607817,0.404154632791596,-0.498826818283448,0.0656135107694853,0.335202968908947,0.599727710656723,1.08850786504266,14439.3530401879,1.00019571903932,b_depth,2012,6,2012-10-24
2,Prairie - Switchgrass,0.0659339870432838,0.0026493638248623,0.33806049970613,-0.589731942588317,-0.163563857594438,0.0668517313364358,0.293463741613558,0.740154134481424,16281.9214077614,1.00005896875741,b_depth,2012,6,2012-10-24
1,Miscanthus - Switchgrass,-1.22699726604132,0.00802300615724159,0.910011002853227,-3.36849725502132,-1.44794603459293,-1.03113484606139,-0.742171017497475,-0.314795197933042,12865.2738706517,1.00038277601958,crop_tot,2012,6,2012-10-24
2,Prairie - Switchgrass,-1.02516775962427,0.00807792436951772,0.905863383944527,-3.1576635412069,-1.25032023621426,-0.824291203980966,-0.531634283574701,-0.118773124239615,12575.5169001904,1.00037090750592,crop_tot,2012,6,2012-10-24
1,Switchgrass - Maize-Soybean,0.394297411688616,0.00331070607459468,0.284883415075191,-0.175531318507028,0.206267947706602,0.396948670483989,0.587903165349825,0.94056193716635,7404.45473196327,1.00033028661661,intercept,2013,5,2013-08-14
2,Miscanthus - Maize-Soybean,-0.303312965000922,0.00360772846003391,0.291053221438989,-0.892628550765674,-0.49504171758089,-0.296897297237301,-0.105164438984802,0.249215210982722,6508.44345691149,1.00094913286061,intercept,2013,5,2013-08-14
3,Prairie - Maize-Soybean,0.309729873723659,0.00331303108632287,0.265927338228239,-0.223500520330203,0.13109079019194,0.311904508868613,0.489622604007251,0.824076313546485,6442.80446993882,1.00044328536177,intercept,2013,5,2013-08-14
1,Switchgrass - Maize-Soybean,-0.767143341125793,0.00530986269299222,0.464913285718584,-1.70381346154491,-1.0753844148639,-0.756343613977665,-0.446636217428982,0.111675627988204,7666.15034975752,0.999886002308876,b_depth,2013,5,2013-08-14
2,Miscanthus - Maize-Soybean,-0.469128116989587,0.00505095941559792,0.446484048806988,-1.37589270670021,-0.764497507894606,-0.45421624230273,-0.159276867697999,0.366104642012603,7813.83322578201,0.999969326210355,b_depth,2013,5,2013-08-14
3,Prairie - Maize-Soybean,-0.681710358159797,0.00492227179319299,0.433979732880505,-1.56927787359981,-0.967086105614491,-0.667612686524397,-0.380708177760781,0.134685588778058,7773.34092265713,1.00025117851588,b_depth,2013,5,2013-08-14
1,Switchgrass - Maize-Soybean,1.90215553553719,0.0158576846291428,1.79231412508511,-0.119696611670567,0.870023263661409,1.49450399288594,2.44030470238705,6.40377435810691,12774.6409298931,1.00006426763638,crop_tot,2013,5,2013-08-14
2,Miscanthus - Maize-Soybean,-0.00379994970793963,0.00564194170772448,0.570618646895447,-1.20114161492579,-0.197750735758518,0.0398234820428903,0.25493761358306,0.92816505615607,10229.0365337327,1.00010880780467,crop_tot,2013,5,2013-08-14
3,Prairie - Maize-Soybean,1.13441749136553,0.00794605561383768,0.865279698040834,-0.312783723065385,0.659187813259693,1.038730136647,1.52835640993293,3.09270680470546,11857.9558059639,1.00018106932195,crop_tot,2013,5,2013-08-14
1,Switchgrass - Maize-Soybean,0.286507000245901,0.00250660160699245,0.225416052506351,-0.155043428111052,0.135877004431945,0.287260614856023,0.434667303842037,0.731310384349185,8087.21618595624,1.00065593973252,intercept,2014,2,2014-08-14
2,Miscanthus - Maize-Soybean,-0.175354899224668,0.00244928720074188,0.218658281585975,-0.613713408911538,-0.318170076750966,-0.174336818729909,-0.0288140812520274,0.25311807955597,7969.89198316067,1.00053745669842,intercept,2014,2,2014-08-14
3,Prairie - Maize-Soybean,0.0703200759117958,0.00251101561704131,0.219501046608974,-0.361544086203276,-0.0753672290633443,0.0709794232648258,0.217301384330982,0.497093593167101,7641.42514519679,1.00049821095729,intercept,2014,2,2014-08-14
1,Switchgrass - Maize-Soybean,-0.961724164021937,0.00293769472400691,0.310127279466513,-1.57496922009648,-1.1708060362156,-0.961608836495101,-0.753897388240526,-0.350445563012248,11144.6545757095,1.00009920257261,b_depth,2014,2,2014-08-14
2,Miscanthus - Maize-Soybean,-0.386052852394205,0.00255933816955627,0.286336770684961,-0.947703403027109,-0.577145991330742,-0.384818765803033,-0.196372990003656,0.173146577577585,12516.9609658003,0.999945353123566,b_depth,2014,2,2014-08-14
3,Prairie - Maize-Soybean,-0.772748211823658,0.00262287451436553,0.294366756480601,-1.35771744349381,-0.970937237132138,-0.773372942809661,-0.57531752659935,-0.191502584434437,12595.7055232206,0.999971135943355,b_depth,2014,2,2014-08-14
1,Switchgrass - Maize-Soybean,7.58175558556175,0.0622256080593183,6.17235956107615,1.47071594688657,3.7280483281411,5.88782814458702,9.36898697442803,24.2012187301513,9839.29850048392,1.00056220490826,crop_tot,2014,2,2014-08-14
2,Miscanthus - Maize-Soybean,0.294094573539994,0.00666756644696886,0.675449291351629,-1.00474266019213,-0.0516921400610004,0.281538429851149,0.63048316931672,1.68307800323612,10262.4438963141,1.00022668567411,crop_tot,2014,2,2014-08-14
3,Prairie - Maize-Soybean,2.94658147735777,0.0196455568650759,2.09689772086064,0.368863225970019,1.60209901089539,2.48107266866766,3.76000006927718,8.167208551829,11392.6776128072,1.00019762083826,crop_tot,2014,2,2014-08-14
