num,name,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Year,Run_ID,Session,Date
3,Miscanthus,1.61657046397208,0.000631246758181687,0.0892717726624591,1.45118359163826,1.55399737371219,1.61354853853945,1.67471123488556,1.79912593010269,20000,0.999881712465255,2010,_current,4,2010-08-16
4,Prairie,1.8096752544461,0.000633068204003299,0.0895293640008642,1.64115168018165,1.74832256290364,1.80761965071591,1.86803287333409,1.99096852355099,20000,1.00003596213151,2010,_current,4,2010-08-16
1,Maize-Soybean,2.25555336340285,0.00083100067833566,0.105114195227425,2.06149414588613,2.18294552834086,2.25197259966645,2.3239408047858,2.4728222287754,16000,0.99992047440828,2010,_current,5,2010-10-10
2,Switchgrass,2.21796527328144,0.000811268812427923,0.102618289677286,2.02652978975921,2.14703941592777,2.21369054591054,2.28421264257504,2.42847611243913,16000,0.999929191428016,2010,_current,5,2010-10-10
3,Miscanthus,2.50410621114641,0.00103228361439428,0.130574696510277,2.26287751768241,2.41496349251066,2.49786915756177,2.58818731496631,2.7785243750817,16000,1.0001556633288,2010,_current,5,2010-10-10
4,Prairie,2.32623452725135,0.000797754523913065,0.100908852370742,2.13971201510638,2.25649579819995,2.3225745356093,2.39217562795423,2.53466733423567,16000,0.9998282052481,2010,_current,5,2010-10-10
1,Maize-Soybean,1.56373885057979,0.000407462229693997,0.0576238611388033,1.45531339886996,1.52433470562838,1.56187448110577,1.60164240314939,1.68089299874385,20000,0.999984195001202,2011,_current,4,2011-08-03
2,Switchgrass,1.42494777107643,0.00037206612541922,0.052618096066747,1.32622785670635,1.3887404221973,1.42308889239367,1.45936964807205,1.53293785905999,20000,0.999917600843523,2011,_current,4,2011-08-03
3,Miscanthus,1.36153810423703,0.000351954695439226,0.0497739103631045,1.26854269289693,1.32693696442404,1.35999626711385,1.39421526848067,1.46391466450919,20000,0.999846188756169,2011,_current,4,2011-08-03
4,Prairie,1.29482457417055,0.000323700201026659,0.0457781214434799,1.20754691121133,1.26354214502487,1.29378811977749,1.32487396790868,1.38792312808382,20000,0.999826444905502,2011,_current,4,2011-08-03
1,Maize-Soybean,2.07188946494281,0.00100196162958227,0.14169877255327,1.81507987760774,1.97166200011847,2.06533553324571,2.16431978165871,2.37068094495207,20000,1.00012418017346,2012,_current,1,2012-05-21
2,Switchgrass,1.74135248934428,0.000552115551481662,0.0780809300902467,1.59565102994565,1.68763434804166,1.73879093397006,1.7914331978242,1.90356117603524,20000,0.99989480930905,2012,_current,1,2012-05-21
3,Miscanthus,1.94654696674827,0.000649553901140085,0.091860793648466,1.77695331230633,1.88256321805611,1.94320693388031,2.00649188606821,2.13589884906231,20000,0.999905404937769,2012,_current,1,2012-05-21
4,Prairie,1.72523963206807,0.000486763109448418,0.0688386991044852,1.59652189332188,1.67796104622183,1.72251604780871,1.77089161304279,1.86526352479229,20000,0.999952231136619,2012,_current,1,2012-05-21
1,Maize-Soybean,2.16251667494189,0.000899750256925446,0.127243901609264,1.92805846036954,2.07403413381387,2.15812914766022,2.24567916882402,2.42917345540531,20000,0.999897555837833,2012,_current,2,2012-06-06
2,Switchgrass,1.79715371812949,0.000546294988840441,0.077257778227461,1.65273403691993,1.74376939376928,1.79506941119794,1.84788390049429,1.95680973117068,20000,1.00000635985416,2012,_current,2,2012-06-06
3,Miscanthus,1.80542991502235,0.000572897411766466,0.081019928956858,1.65347869751767,1.74948452914788,1.80288976551843,1.85873623700335,1.97198396833838,20000,1.00033197760357,2012,_current,2,2012-06-06
4,Prairie,1.71673899599348,0.000476663457796146,0.0674103926702966,1.59028792264175,1.66955750805424,1.71436651590151,1.76182579169543,1.85228867142275,20000,1.00002452062738,2012,_current,2,2012-06-06
1,Maize-Soybean,2.06346987787409,0.000673532082278996,0.0952518205452347,1.88723504838315,1.99758158708857,2.06036642331913,2.12627495094342,2.25818492762824,20000,1.00005167685079,2012,_current,3,2012-06-20
2,Switchgrass,1.81270944142141,0.000542225252685646,0.0766822306209219,1.67011867116611,1.75986018280903,1.81029762983987,1.86259896556421,1.97125129336892,20000,1.00000109066086,2012,_current,3,2012-06-20
3,Miscanthus,1.75910803416513,0.000532966600471614,0.0753728594678839,1.61917272119312,1.70685385742203,1.75726175381775,1.80818948577481,1.91240110722887,20000,1.00042961549452,2012,_current,3,2012-06-20
