num,name,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Year,Run_ID,Session,Date
2,Switchgrass,-1.05305812060966,0.00164539017330875,0.197438693249902,-1.44677372416684,-1.18382634169142,-1.04781197644345,-0.919113249988561,-0.675182047578211,14398.8145236305,1.00041825863762,2012,_current,1,2012-05-21
3,Miscanthus,-0.506168140986944,0.00190554346924794,0.196052132145231,-0.903164538153055,-0.635678197656395,-0.499518318365648,-0.369558076143044,-0.1401896905837,10585.3547902807,1.0000316559625,2012,_current,1,2012-05-21
4,Prairie,-1.15306422948031,0.00162652861835511,0.176782319778089,-1.51160188049838,-1.26967320170631,-1.14962851868137,-1.03073172115405,-0.818874265558326,11812.8377529455,1.00005288928957,2012,_current,1,2012-05-21
1,Maize-Soybean,-1.19823170687967,0.0034162581325859,0.211222481286448,-1.64723505672024,-1.33099848155385,-1.18596656370466,-1.0515170286874,-0.819130307254914,3822.77663618503,1.00132624805979,2012,_current,2,2012-06-06
2,Switchgrass,-1.25982196852712,0.00182392157147429,0.201851722173135,-1.66369006750514,-1.3953866468806,-1.25366857135134,-1.12183058424605,-0.875975574027594,12247.6452517755,1.00012186116789,2012,_current,2,2012-06-06
3,Miscanthus,-0.385278114580988,0.0018804897633467,0.184753433593535,-0.791058414487013,-0.501618111602091,-0.36821997714677,-0.253736831631876,-0.0702601099491798,9652.57288309025,1.00019034037942,2012,_current,2,2012-06-06
4,Prairie,-0.928934012624667,0.00188195215543408,0.178367409224583,-1.28811558366903,-1.04484874477357,-0.923914434858789,-0.805280919500456,-0.592806532174744,8982.84388537137,1.00024208376783,2012,_current,2,2012-06-06
1,Maize-Soybean,-1.81838743931945,0.00429176251591306,0.240921031870267,-2.30796504409691,-1.97875980960054,-1.81261662126147,-1.65350577259384,-1.36158849962935,3151.21521366379,1.00077580417017,2012,_current,3,2012-06-20
2,Switchgrass,-0.844731156195646,0.00175609541811371,0.207359340835286,-1.267303158188,-0.980104246181318,-0.839540101212974,-0.7041808490285,-0.445028725274981,13942.831782874,1.00001994966003,2012,_current,3,2012-06-20
3,Miscanthus,-0.275193904774501,0.00166860937560065,0.174931592337172,-0.660720572125804,-0.382839838564686,-0.259246480808629,-0.151217121726104,0.0227389237527735,10990.7452035321,1.00047782297071,2012,_current,3,2012-06-20
4,Prairie,-0.822383942436699,0.00138472931165845,0.15306291413107,-1.13527812632393,-0.923483496202677,-0.81991378248258,-0.715729908948328,-0.532437345502394,12218.2831198922,0.999925235507469,2012,_current,3,2012-06-20
1,Maize-Soybean,0.382195877374248,0.00271420564507451,0.278264946451122,-0.211920718484608,0.200477995305034,0.402625426042795,0.582521824077675,0.862596757283267,10510.6966719556,1.00066817809532,2012,_current,4,2012-08-05
2,Switchgrass,-0.901807348295198,0.00308269412248185,0.333475483902307,-1.55350687513367,-1.12540949767247,-0.903410431587707,-0.678395338175792,-0.248155806922782,11702.1848510611,1.0005928791292,2012,_current,4,2012-08-05
3,Miscanthus,-0.130650388636155,0.00282228899970657,0.284630972371374,-0.768278178132345,-0.305943054518689,-0.100618855768071,0.075284322417853,0.340564626303317,10170.9459601538,1.00022519387435,2012,_current,4,2012-08-05
4,Prairie,-0.252900948523285,0.00176515183261122,0.208256633369828,-0.675089521275833,-0.388786788793346,-0.249215538437215,-0.111042282102719,0.143527289707635,13919.8178074366,1.00010289656474,2012,_current,4,2012-08-05
1,Maize-Soybean,0.358091044146737,0.00161560221086608,0.206721228012931,-0.0614412856586584,0.222384914194629,0.363463288374201,0.501839846566441,0.745498644363889,16371.9826155769,0.999945057587034,2012,_current,5,2012-08-30
2,Switchgrass,-0.299650703390885,0.00283949554727739,0.326285962336195,-0.972384665087522,-0.519490604104805,-0.286266877944645,-0.0642140702085651,0.28480361613238,13204.2699786249,0.999998124502272,2012,_current,5,2012-08-30
3,Miscanthus,-0.344006090735774,0.00194358897293575,0.236626891487641,-0.853949321937347,-0.49514840447527,-0.325349317249277,-0.173630135154629,0.0629007068754186,14822.4278237146,1.00021652872409,2012,_current,5,2012-08-30
4,Prairie,-0.683282345478811,0.00186575567116425,0.239882858397995,-1.17307941590398,-0.840462598730494,-0.676280957966148,-0.516334341597826,-0.230631352649391,16530.6103692959,1.00009121432268,2012,_current,5,2012-08-30
1,Switchgrass,-0.50680443907987,0.00259128582517528,0.297390041345494,-1.10778208470722,-0.706382050458415,-0.504462574849907,-0.302956306041519,0.0590573807512501,13171.1047527371,1.00002550078479,2012,_current,6,2012-10-24
2,Miscanthus,-0.168436011560348,0.00231552146263806,0.238900415926469,-0.719964128191293,-0.304882897293944,-0.142082078863443,-0.0035083713583121,0.226734839382785,10644.7677427135,0.999854341702407,2012,_current,6,2012-10-24
3,Prairie,-0.465939422637551,0.00122762995861209,0.153262587972751,-0.788110089421825,-0.56337820952648,-0.457691951203706,-0.36066421301829,-0.186798235324495,15586.0962182312,0.999842244627733,2012,_current,6,2012-10-24
1,Maize-Soybean,-0.113373347049358,0.00504796797385065,0.418975815861122,-0.921467396545033,-0.413925564804648,-0.112840742343309,0.203414289605645,0.640939901623826,6888.81828238144,1.00016750780847,2013,_current,5,2013-08-14
2,Switchgrass,-1.04025501605537,0.00181785238506849,0.238349882130908,-1.51044023458176,-1.20039366211919,-1.03597430302381,-0.879234465423941,-0.575598478166052,17191.4557732215,1.00017452020423,2013,_current,5,2013-08-14
3,Miscanthus,-0.744410251846133,0.00142257713581614,0.201182787899306,-1.16756667165688,-0.874168821449112,-0.737534208249305,-0.606656688095535,-0.37751232951248,20000,1.00020384642284,2013,_current,5,2013-08-14
4,Prairie,-0.957762501734134,0.00119965478618144,0.169656806878359,-1.30078736948921,-1.06813188123062,-0.954098447223436,-0.842156039094403,-0.635440401304261,20000,1.00006003907331,2013,_current,5,2013-08-14
1,Maize-Soybean,-0.41804989229515,0.00204691856695423,0.237358161645912,-0.90541576459364,-0.572017723852317,-0.409832981406993,-0.253056264408716,0.0215068070478157,13446.4366041006,1.0001121671549,2014,_current,2,2014-08-14
2,Switchgrass,-1.38998366942196,0.00219276266001347,0.204731529966391,-1.80459950879486,-1.52148217164054,-1.38683079303887,-1.24978883224773,-1.00130471219459,8717.38465505955,1.00051985011632,2014,_current,2,2014-08-14
3,Miscanthus,-0.817036590424463,0.0016681449327298,0.157736100272022,-1.14349201232994,-0.919561043678987,-0.810108783018833,-0.707370842777151,-0.526750754265482,8941.17588020742,1.00032114785727,2014,_current,2,2014-08-14
4,Prairie,-1.20296907569301,0.00176993772374394,0.171262950361039,-1.54546347542676,-1.31709339033718,-1.19953694752549,-1.08669713924912,-0.875437323618064,9362.91048487769,1.00030254102621,2014,_current,2,2014-08-14
